CODGEO;NBMENFISC21;NBPERSMENFISC21;MED21;PIMP21;TP6021;TP60AGE121;TP60AGE221;TP60AGE321;TP60AGE421;TP60AGE521;TP60AGE621;TP60TOL121;TP60TOL221;PACT21;PTSA21;PCHO21;PBEN21;PPEN21;PPAT21;PPSOC21;PPFAM21;PPMINI21;PPLOGT21;PIMPOT21;D121;D921;RD21
371;7650;14356;23810;55,2;14,1;s;16,6;15,8;18,2;12,1;10,5;8,2;23,5;48,3;37,8;3,5;7,0;46,8;20,7;3,2;0,8;1,8;0,6;-19,0;12470;44410;3,6
372;6317;13952;20890;45,1;17,3;25,4;21,2;19,0;16,4;13,8;s;8,5;35,3;66,7;58,4;2,9;5,4;32,7;6,0;7,3;2,4;3,4;1,5;-12,7;12080;33920;2,8
373;6498;13923;21380;44,5;15,7;s;19,1;16,1;15,3;12,7;15,1;9,5;31,7;67,5;53,6;2,6;11,3;32,0;9,5;5,5;1,7;2,7;1,1;-14,5;12240;37290;3,0
374;6330;13922;20810;42,2;17,4;s;20,1;21,0;17,0;13,3;s;6,8;29,0;69,2;62,7;3,1;3,4;28,9;6,8;7,9;2,7;3,7;1,5;-12,8;11480;32940;2,9
375;6358;14320;21650;47,5;15,4;s;20,8;18,4;14,6;9,3;s;7,3;33,4;68,7;61,4;3,4;3,9;30,1;8,1;6,5;2,5;2,7;1,3;-13,4;12010;34180;2,8
376;6537;14274;21410;46,8;19,8;28,9;21,8;22,7;18,9;16,5;16,0;9,5;39,4;65,2;58,0;3,1;4,1;33,6;8,2;7,1;2,3;3,4;1,4;-14,1;10980;35860;3,3
377;6816;13950;20950;42,9;16,9;s;23,3;17,7;15,4;13,7;15,7;10,8;32,3;57,5;49,1;3,1;5,3;41,4;6,8;6,5;1,9;3,4;1,2;-12,2;11730;32850;2,8
378;6241;13729;19870;39,0;20,7;29,7;29,0;21,2;20,2;15,9;15,3;11,2;38,3;60,1;51,9;2,6;5,6;36,6;7,9;7,9;2,5;3,9;1,5;-12,5;11230;32790;2,9
379;6223;13875;30000;65,1;6,4;s;s;s;s;9,2;s;5,0;16,4;92,8;84,8;3,9;4,1;19,2;5,3;2,2;0,9;0,9;0,4;-19,5;15770;52280;3,3
380;5854;12912;20110;41,3;22,1;36,2;28,8;24,5;18,8;16,2;s;9,5;41,6;65,8;55,9;2,7;7,2;29,7;8,0;9,5;2,6;5,0;1,9;-13,0;10590;33410;3,2
381;6414;13358;21100;43,2;15,0;s;19,5;14,5;16,8;12,1;11,2;8,4;34,2;60,2;52,6;2,8;4,8;39,4;7,3;5,8;2,0;2,7;1,1;-12,7;12180;33070;2,7
382;6569;13226;21090;43,0;16,2;s;21,1;15,5;15,4;14,0;14,9;11,2;32,0;57,5;48,2;1,9;7,4;42,3;8,5;4,8;1,6;2,3;0,9;-13,1;12170;34080;2,8
383;6730;12752;20700;44,1;18,3;29,8;25,5;24,4;18,9;13,6;10,0;11,4;36,3;53,5;45,0;2,3;6,2;44,9;7,9;6,7;1,7;3,8;1,2;-13,0;11320;33730;3,0
384;6846;13897;24960;60,0;10,1;s;9,6;11,2;10,5;7,4;s;8,2;13,9;71,4;60,2;3,3;7,9;27,3;18,3;2,1;0,9;0,8;0,4;-19,1;13770;46350;3,4
385;6171;12416;19350;35,7;21,3;s;29,7;25,7;23,0;15,4;17,7;13,8;42,0;49,6;42,3;3,3;4,0;46,3;8,0;7,5;2,1;3,9;1,5;-11,4;11070;31180;2,8
386;6584;13312;20410;40,4;19,5;s;24,3;23,3;21,0;15,1;15,4;13,9;36,5;56,7;46,0;2,4;8,3;41,0;8,2;6,5;1,7;3,5;1,3;-12,4;11080;33630;3,0
387;5752;14497;22550;48,1;7,3;s;7,5;5,6;s;s;s;5,0;17,8;79,5;72,6;2,2;4,7;21,0;8,1;4,7;2,6;1,5;0,6;-13,3;14940;33780;2,3
388;6615;13070;21070;42,0;17,3;s;18,5;19,2;20,1;13,4;17,3;13,6;30,6;56,1;46,1;2,3;7,7;43,9;8,4;4,6;1,2;2,6;0,8;-13,0;11650;34310;2,9
389;5922;12155;21380;45,9;16,5;31,9;26,6;19,3;13,0;11,6;s;8,0;34,3;62,8;47,5;2,6;12,7;34,5;13,2;5,4;1,7;2,7;1,0;-15,9;11940;37430;3,1
390;6395;14185;22530;45,5;10,4;s;8,8;8,7;11,0;10,2;13,1;7,1;20,9;69,9;61,2;2,5;6,2;29,1;9,3;4,9;2,0;2,0;0,9;-13,2;13750;35190;2,6
391;6438;13741;21270;44,8;17,2;25,0;19,4;16,9;17,1;14,0;16,8;9,8;29,4;67,5;60,3;3,2;4,0;32,8;6,4;7,0;1,9;3,7;1,4;-13,7;11810;37090;3,1
392;6324;13073;22740;50,2;12,3;s;13,3;13,1;11,5;10,2;s;7,7;24,4;67,2;58,3;2,3;6,6;33,9;8,5;5,0;1,7;2,4;0,9;-14,6;12960;37020;2,9
393;6124;12496;21540;45,5;14,1;s;16,1;13,9;12,7;12,3;17,3;10,9;23,5;61,8;52,1;1,9;7,8;35,0;11,5;5,0;1,5;2,7;0,8;-13,3;12520;34740;2,8
394;7454;13694;22470;48,5;15,1;s;19,2;19,8;16,8;10,8;s;5,5;25,2;60,8;51,9;3,1;5,8;38,8;9,3;6,2;1,4;3,4;1,4;-15,1;12190;39210;3,2
395;6918;13176;22080;51,0;14,7;s;22,7;19,5;17,5;9,6;8,9;7,5;25,3;52,0;44,4;3,0;4,6;48,8;10,6;4,8;1,3;2,5;1,0;-16,2;12310;39220;3,2
396;5937;12839;20900;44,2;17,2;s;20,0;20,0;14,6;12,8;17,1;10,2;30,1;63,9;55,7;2,9;5,3;35,4;6,9;6,7;2,2;3,2;1,3;-12,9;11700;35240;3,0
397;5922;12790;22920;52,0;12,7;s;16,3;15,0;12,4;8,7;s;5,8;29,6;66,8;52,9;2,6;11,3;29,3;15,2;4,7;1,7;2,1;0,9;-16,0;12750;39340;3,1
398;6745;12595;21200;45,1;17,0;s;22,0;22,4;15,7;14,0;13,3;11,0;29,6;56,7;47,2;3,3;6,2;43,4;7,6;5,7;1,2;3,3;1,2;-13,4;11750;34720;3,0
399;5937;14017;23270;51,9;11,7;s;13,1;15,1;8,7;10,0;s;5,0;22,7;72,6;65,0;2,9;4,7;29,7;7,3;5,1;2,1;2,0;1,0;-14,7;13160;37540;2,9
400;5930;12743;21080;46,9;15,2;s;19,6;17,9;13,5;13,0;s;9,2;27,3;65,0;58,2;2,8;4,0;35,0;7,2;6,0;2,0;3,0;1,0;-13,2;12250;33140;2,7
401;5624;12967;21150;45,3;16,6;27,6;20,9;17,3;15,8;10,9;s;7,6;33,5;71,4;61,6;3,3;6,5;27,1;8,7;7,1;2,5;3,4;1,2;-14,3;11960;34250;2,9
402;5424;12389;18440;34,7;26,6;39,1;34,6;32,2;22,8;17,8;s;12,8;48,8;63,7;54,7;3,2;5,8;29,9;5,8;12,1;3,4;6,3;2,4;-11,5;10240;30660;3,0
403;6227;12427;21750;46,7;13,4;s;16,7;14,3;13,1;11,1;11,9;7,5;27,0;59,0;50,6;2,7;5,7;39,8;9,5;5,1;1,6;2,5;1,0;-13,4;12740;34730;2,7
404;6104;12379;21410;41,6;15,4;s;17,2;20,6;13,5;12,1;13,2;10,2;29,5;60,9;50,9;2,4;7,6;36,5;9,8;5,7;1,6;2,9;1,2;-12,9;12180;34860;2,9
405;5769;12105;22030;51,8;16,7;s;13,0;17,0;19,3;17,1;16,2;10,1;25,3;75,6;61,7;5,7;8,2;25,0;11,2;4,4;1,5;2,1;0,8;-16,2;11400;37840;3,3
406;6026;12294;20800;41,3;19,5;s;22,5;24,4;19,5;14,9;18,7;11,4;37,1;56,8;45,3;3,1;8,4;40,4;10,4;6,0;1,8;3,0;1,2;-13,6;11140;35000;3,1
407;6174;12031;19570;37,3;22,0;35,7;30,8;27,0;21,1;16,2;13,9;12,3;42,8;56,9;47,8;3,2;5,9;40,5;7,6;7,8;2,0;4,1;1,7;-12,8;10910;32390;3,0
408;6820;14014;24270;58,0;14,9;s;16,9;18,0;15,7;12,0;s;12,5;18,1;75,2;62,7;3,9;8,6;23,8;17,7;2,2;1,0;0,8;0,4;-18,9;11690;49950;4,3
409;5514;12282;21350;47,3;16,6;27,0;20,3;18,2;15,7;11,0;s;5,0;30,3;72,0;65,7;2,7;3,6;29,2;5,5;7,2;2,5;3,4;1,3;-13,9;12130;35410;2,9
410;6311;12217;21330;44,1;16,8;s;15,8;21,8;21,5;13,2;14,2;12,6;29,8;52,2;42,4;2,6;7,2;46,9;9,9;4,8;1,3;2,5;1,0;-13,8;11760;36440;3,1
411;5664;13011;21890;44,7;9,5;s;12,2;8,5;8,9;7,1;s;6,0;25,2;70,8;62,2;2,7;5,9;31,0;5,9;4,8;2,2;1,8;0,8;-12,5;14020;32530;2,3
412;6264;11970;21220;45,1;18,9;s;29,2;23,5;21,7;14,8;10,8;11,2;31,2;50,8;39,6;3,3;7,9;45,4;12,7;5,5;1,4;2,9;1,2;-14,4;10940;37470;3,4
413;5208;11758;22310;51,6;14,5;s;16,8;18,7;13,5;10,5;s;6,6;27,6;73,1;65,2;2,7;5,2;28,9;7,8;5,7;2,3;2,4;1,0;-15,5;12260;37910;3,1
414;4370;8290;21350;46,6;19,9;s;20,4;20,2;17,7;17,0;20,4;12,1;30,3;67,7;57,1;2,2;8,4;32,4;9,0;6,0;1,3;3,4;1,3;-15,1;10930;36940;3,4
415;5716;11539;21160;44,3;17,1;s;22,5;17,2;18,6;13,7;s;8,9;36,5;58,7;48,8;2,5;7,4;39,6;8,4;6,7;1,8;3,6;1,3;-13,4;11590;34500;3,0
416;5835;11781;20490;38,7;16,2;s;17,8;18,8;14,1;12,8;16,2;8,8;32,3;60,9;53,1;2,6;5,2;37,6;7,4;6,1;1,7;3,1;1,3;-12,0;12150;32090;2,6
417;5168;11279;20150;43,0;21,0;s;26,3;22,1;22,2;14,4;15,6;10,8;37,8;64,4;58,1;3,0;3,3;31,3;9,6;7,2;2,2;3,4;1,6;-12,5;10670;35050;3,3
418;5523;11420;21780;46,4;14,4;s;17,6;17,9;14,5;11,7;s;7,1;29,2;62,3;52,9;2,2;7,2;37,4;9,6;5,3;1,7;2,5;1,1;-14,6;12010;35610;3,0
419;5859;11208;20010;40,6;20,3;s;25,3;25,6;20,4;16,1;16,6;15,2;34,2;55,3;44,7;2,5;8,1;42,2;8,2;6,7;1,6;3,9;1,2;-12,4;10830;33010;3,0
420;5465;12395;22690;49,6;11,6;s;11,5;12,4;11,1;9,6;s;6,0;25,1;71,6;62,3;3,2;6,1;29,5;8,3;4,9;2,1;1,9;0,9;-14,3;13400;36480;2,7
421;5695;11619;21840;44,2;14,5;s;20,0;13,4;15,4;11,4;11,4;8,2;30,4;59,9;48,9;3,0;8,0;38,2;9,7;5,6;1,6;2,9;1,1;-13,4;12270;35660;2,9
422;5112;11399;26780;58,2;10,3;s;10,6;10,4;9,2;9,4;s;5,0;23,1;84,8;78,4;3,8;2,6;23,2;5,7;3,2;1,2;1,4;0,6;-16,9;13680;47870;3,5
423;5568;11604;22500;54,2;14,0;s;15,4;19,0;12,9;11,3;s;6,6;25,1;70,0;60,7;3,8;5,5;28,6;12,1;4,4;1,7;1,8;0,9;-15,1;12610;36790;2,9
424;5549;11931;21480;44,5;14,3;s;15,0;17,5;14,1;11,3;s;6,2;28,9;62,9;56,5;2,7;3,7;33,6;9,8;6,3;1,9;3,1;1,3;-12,6;12490;34750;2,8
425;5581;11357;20840;42,1;19,5;s;25,1;21,2;20,1;16,7;16,9;13,2;37,5;54,8;46,1;2,3;6,4;43,5;8,5;5,9;1,7;3,1;1,1;-12,7;11150;34080;3,1
426;5242;11476;23740;53,6;14,5;s;14,4;17,4;14,6;12,5;s;6,6;31,0;79,3;72,4;4,4;2,5;27,0;4,5;4,7;1,6;2,1;1,0;-15,5;12520;42790;3,4
427;6007;11853;21950;48,9;14,2;s;17,4;16,8;13,0;11,7;s;8,1;25,3;57,8;47,5;3,6;6,7;38,8;12,8;4,8;1,5;2,3;1,0;-14,2;12320;36900;3,0
428;5299;11793;21750;51,1;16,0;s;22,2;20,0;13,9;12,6;s;7,5;31,6;66,6;60,0;3,0;3,6;34,1;7,9;5,4;2,2;2,2;1,0;-14,0;11780;36000;3,1
429;5184;11350;20840;45,8;17,3;s;22,6;19,0;16,9;12,6;s;9,8;37,5;62,5;54,8;2,7;5,0;36,3;7,2;6,8;2,3;3,3;1,2;-12,8;11880;32950;2,8
430;5607;11549;20810;45,5;20,4;s;21,0;19,9;20,4;20,1;20,9;14,4;26,9;67,3;51,6;4,0;11,7;31,0;12,0;5,7;1,5;3,1;1,1;-16,0;10760;38210;3,6
431;4648;10758;22410;48,7;10,1;s;12,2;11,5;s;s;s;6,8;19,6;70,9;62,8;2,5;5,6;30,5;7,4;4,8;2,3;1,8;0,7;-13,6;13820;34620;2,5
432;5236;12058;21320;46,9;17,6;s;21,6;20,0;15,0;15,9;s;10,3;32,8;67,3;58,5;3,9;4,9;32,8;7,5;6,3;2,3;2,9;1,1;-13,9;11220;34600;3,1
433;4634;10264;21170;41,1;12,8;s;12,5;13,8;12,1;11,2;s;8,1;26,3;67,0;58,1;2,5;6,4;32,7;8,1;5,3;2,2;2,2;0,9;-13,1;12920;33090;2,6
434;5884;11483;20500;40,3;19,5;s;19,3;22,6;19,7;17,5;19,3;15,3;31,7;55,3;47,3;2,5;5,5;43,6;8,5;5,2;1,4;2,8;1,0;-12,6;11230;33020;2,9
435;5515;10820;20840;41,9;18,9;s;26,3;18,0;18,5;15,6;16,8;12,2;36,8;57,6;48,6;2,1;6,9;40,3;8,4;6,6;1,6;3,8;1,2;-12,9;11290;34380;3,0
436;5531;11413;21470;43,8;11,5;s;s;12,4;12,9;9,8;10,4;7,6;25,3;60,2;52,6;2,1;5,5;40,7;6,9;4,7;1,6;2,3;0,8;-12,5;13420;33620;2,5
437;5006;11407;21540;45,7;14,2;s;18,1;16,0;13,5;9,7;s;8,6;28,9;67,2;58,6;3,4;5,2;32,1;7,3;6,2;2,4;2,7;1,1;-12,8;12440;33940;2,7
438;4725;11212;24650;54,7;8,2;s;7,5;8,6;s;s;s;5,0;16,5;81,9;72,5;2,7;6,7;22,0;7,0;4,4;2,2;1,5;0,7;-15,3;14550;42030;2,9
439;5556;11436;21640;45,5;13,3;s;13,6;14,9;15,4;10,5;13,1;9,8;23,4;56,5;45,7;3,2;7,6;43,8;7,4;5,3;1,5;2,8;1,0;-13,0;12890;33350;2,6
440;5135;11038;19760;38,4;21,8;s;22,7;26,3;21,1;15,9;21,9;13,8;35,9;65,7;56,8;3,6;5,3;31,1;7,3;8,5;2,4;4,4;1,7;-12,6;10730;33080;3,1
441;5477;11277;21280;42,0;13,8;s;13,9;13,7;15,2;11,0;15,9;8,7;25,9;60,4;51,4;2,0;7,0;38,2;8,2;5,4;1,8;2,5;1,1;-12,2;12770;33040;2,6
442;5265;10517;21750;45,4;13,7;s;17,7;15,1;14,0;11,2;s;7,5;28,9;62,1;53,7;2,2;6,2;38,1;7,7;5,4;1,6;2,8;1,0;-13,3;12550;34460;2,7
443;5694;11731;19100;35,6;26,3;s;34,8;30,3;26,5;22,3;16,8;15,1;42,6;59,0;48,6;4,0;6,4;35,4;7,5;10,1;2,5;5,4;2,2;-12,0;9780;32770;3,3
444;6728;12175;25070;57,6;10,0;s;s;s;13,1;7,2;s;5,8;21,4;43,6;36,5;2,2;4,9;54,8;16,2;3,0;0,7;1,7;0,6;-17,6;13850;44640;3,2
445;4925;11050;21340;47,1;15,4;s;18,2;15,5;15,1;14,1;s;8,4;30,1;70,2;60,7;3,7;5,8;31,1;6,1;6,0;2,1;2,9;1,0;-13,4;12200;33510;2,7
446;5296;10561;22560;49,4;13,4;s;17,8;12,6;13,8;12,0;s;7,3;29,0;63,3;56,4;2,4;4,5;38,6;6,8;5,2;1,6;2,6;1,0;-13,9;12740;36870;2,9
447;4583;10152;21040;40,2;12,9;s;12,7;12,7;12,0;10,1;16,3;8,7;29,7;64,8;55,0;2,3;7,5;33,9;8,3;5,2;2,1;2,3;0,8;-12,2;13040;32180;2,5
448;4841;10009;21840;48,3;15,2;s;21,0;18,5;11,2;11,6;s;6,7;33,2;62,5;56,5;2,1;3,9;36,1;8,7;6,3;1,9;3,1;1,3;-13,6;12100;34150;2,8
449;4889;10236;21470;46,2;14,3;s;21,5;15,3;11,9;10,5;s;8,5;30,1;63,9;53,9;2,3;7,7;35,6;8,4;5,6;1,8;2,8;1,0;-13,5;12490;34130;2,7
450;4690;10238;19830;42,0;21,1;31,4;29,4;26,2;20,2;13,6;s;8,7;41,1;63,7;56,9;3,1;3,7;34,6;5,8;8,6;2,6;4,3;1,7;-12,7;10960;31880;2,9
451;4835;10051;20330;39,0;16,0;s;18,4;21,0;15,1;14,5;s;9,4;33,5;60,6;53,4;3,0;4,2;39,1;6,6;5,7;1,8;2,8;1,1;-12,0;12080;31870;2,6
452;5219;10092;21290;44,6;14,9;s;23,5;15,8;13,4;11,3;13,2;9,4;30,1;57,9;49,7;2,6;5,6;41,5;7,7;5,7;1,5;3,0;1,2;-12,8;12420;34400;2,8
453;6639;12912;23080;53,1;11,8;s;16,6;15,3;13,1;7,7;9,8;7,5;23,1;50,7;41,4;3,2;6,1;49,0;11,8;3,4;1,1;1,6;0,7;-14,9;13230;38290;2,9
454;4478;9626;20600;42,8;17,3;s;22,5;21,7;13,5;11,4;s;6,8;33,5;64,4;58,2;2,5;3,7;33,3;6,3;8,3;2,7;4,0;1,6;-12,3;11860;32660;2,8
455;5318;10235;22190;50,1;12,2;s;16,7;14,5;13,3;9,4;s;7,2;24,4;54,9;45,9;3,5;5,5;45,7;9,4;4,1;1,2;2,1;0,8;-14,1;13040;35880;2,8
456;4888;10664;21520;45,5;14,5;s;16,9;17,2;13,9;10,4;14,5;8,2;28,9;64,3;55,7;3,0;5,6;34,6;8,6;5,9;1,9;2,9;1,1;-13,4;12420;35620;2,9
457;5025;10099;22180;47,6;12,1;s;17,2;11,5;13,4;10,3;s;7,5;25,4;60,6;53,7;2,5;4,4;40,4;8,0;4,9;1,5;2,5;0,9;-13,9;13240;34830;2,6
458;5526;11086;23950;54,0;10,3;s;14,5;12,0;11,6;7,6;s;5,8;20,3;57,1;47,3;2,8;7,0;40,7;16,6;3,4;1,1;1,6;0,7;-17,8;13720;44240;3,2
459;4939;10483;23490;53,1;16,2;s;16,3;15,9;16,8;15,2;17,3;10,6;24,3;60,5;48,0;2,8;9,7;28,5;26,7;3,5;1,1;1,7;0,7;-19,2;11730;47540;4,1
460;4670;9695;21820;45,6;13,1;s;13,5;13,3;14,6;11,9;s;8,0;26,1;65,6;57,5;2,3;5,8;33,4;8,5;5,9;1,7;3,0;1,2;-13,4;12920;35470;2,7
461;4246;9411;21370;46,4;15,9;s;21,3;19,4;14,7;10,1;s;7,9;31,5;66,5;59,4;2,9;4,2;34,2;5,8;6,3;2,1;3,0;1,2;-12,8;11870;34780;2,9
462;4463;9699;21570;40,1;11,2;s;s;11,5;10,7;10,5;s;7,6;22,1;66,0;55,9;2,0;8,1;32,8;9,0;4,9;2,1;1,9;0,9;-12,7;13440;33630;2,5
463;5226;10226;24260;55,8;12,4;s;19,0;14,9;13,1;10,5;s;7,0;22,1;53,7;44,6;2,8;6,3;47,5;12,0;3,6;1,0;1,9;0,7;-16,8;12890;41320;3,2
464;5904;11885;22570;51,2;11,5;s;15,5;14,4;13,7;8,0;9,9;8,4;20,5;52,1;41,3;2,9;7,9;49,3;9,6;3,9;1,1;2,1;0,7;-14,9;13240;37960;2,9
465;4588;9561;21070;43,2;18,0;s;23,6;21,5;16,7;13,2;s;11,8;33,7;61,9;50,3;2,2;9,4;34,9;10,0;6,5;1,9;3,3;1,3;-13,3;11350;35010;3,1
466;4229;9234;19030;37,2;26,3;43,9;34,5;27,3;25,9;19,0;s;13,6;48,4;60,8;51,6;3,3;5,9;33,7;7,3;10,3;2,8;5,3;2,2;-12,1;10020;31340;3,1
467;5059;9707;19050;36,4;25,7;s;36,4;37,3;25,6;18,5;14,7;16,5;44,8;51,9;41,3;3,9;6,7;42,8;8,3;9,0;1,8;5,2;2,0;-12,0;9750;32030;3,3
468;5101;10249;20570;42,3;20,7;s;28,8;27,2;22,6;12,6;s;11,8;37,9;57,3;43,2;4,7;9,4;37,7;11,4;6,8;1,8;3,5;1,5;-13,2;10780;35140;3,3
469;4798;9453;20800;40,5;19,0;s;19,4;27,1;19,4;14,7;16,2;14,2;36,7;56,0;45,6;2,8;7,6;41,7;7,7;6,6;1,9;3,5;1,2;-12,0;10980;33050;3,0
470;4509;9477;20860;41,9;17,1;s;23,8;23,2;16,3;10,7;s;8,8;35,3;60,5;52,6;2,7;5,2;38,6;7,0;6,4;2,2;2,9;1,3;-12,5;11960;32580;2,7
471;4665;8866;20810;41,7;15,5;s;19,6;16,8;14,7;12,9;16,3;11,2;27,7;58,0;47,8;2,3;7,9;40,4;8,9;5,2;1,3;2,9;1,0;-12,5;12200;32830;2,7
472;4240;9357;20700;43,3;17,3;s;24,2;17,6;16,1;13,5;s;7,9;33,2;67,7;58,9;3,2;5,6;30,7;6,8;7,9;2,4;4,0;1,5;-13,1;11790;33270;2,8
473;4137;9153;19200;41,0;22,9;s;33,5;28,8;22,2;14,9;s;10,6;42,8;59,8;54,3;3,1;2,4;37,1;4,6;10,0;3,4;4,7;1,9;-11,5;10820;31060;2,9
474;4036;9360;21550;43,0;9,2;s;s;s;s;s;s;5,7;22,6;69,9;60,8;2,3;6,8;29,1;8,6;5,1;2,4;1,9;0,8;-12,7;14080;33140;2,4
475;4098;8958;20300;39,8;20,9;s;26,4;28,7;16,0;14,9;s;10,0;43,5;65,0;57,2;3,1;4,7;32,4;7,2;8,0;2,6;3,8;1,6;-12,6;10970;33980;3,1
476;3912;9542;20840;43,1;15,7;s;19,1;17,2;14,4;11,6;s;7,4;32,9;71,5;65,3;2,8;3,4;27,1;6,3;7,4;3,1;3,1;1,2;-12,3;12140;32590;2,7
477;4281;9762;21410;44,6;13,8;s;16,0;13,7;12,3;11,4;s;10,3;25,7;67,0;56,5;2,6;7,9;30,9;9,5;5,2;2,4;2,0;0,8;-12,6;12730;32320;2,5
478;4345;8500;19990;38,6;18,0;s;20,2;19,9;18,8;15,6;15,2;12,9;34,6;56,4;48,6;2,6;5,2;41,6;7,0;6,6;1,8;3,7;1,1;-11,6;11490;31690;2,8
479;4142;8920;19950;39,8;20,0;s;24,9;22,4;20,6;16,4;s;11,2;40,9;60,7;52,8;2,5;5,4;35,8;7,5;7,9;2,4;4,0;1,5;-11,9;11120;32220;2,9
480;4071;9126;21330;47,6;15,6;s;19,9;16,5;11,9;12,4;s;6,6;29,1;67,6;59,8;3,2;4,6;32,2;5,8;7,8;2,6;3,7;1,5;-13,4;12250;33380;2,7
481;3849;8301;21600;47,5;15,4;s;23,7;17,1;13,7;11,1;s;7,1;30,5;64,8;58,6;2,6;3,6;32,8;9,6;6,2;2,1;3,0;1,1;-13,4;12140;34200;2,8
482;4184;9028;22670;52,3;12,4;s;15,2;15,3;s;8,9;s;6,3;22,6;65,6;57,1;2,3;6,2;37,1;6,8;5,1;1,8;2,4;0,9;-14,6;13210;38460;2,9
483;4122;8866;21670;43,7;12,4;s;s;16,8;11,8;9,8;s;8,3;24,3;59,7;50,6;2,4;6,7;37,4;10,8;5,2;1,7;2,5;1,0;-13,1;12880;33990;2,6
484;4168;8933;20960;43,3;16,0;s;21,0;17,3;17,6;11,9;s;7,6;31,1;62,0;55,0;2,2;4,8;36,4;7,5;7,0;2,2;3,4;1,4;-12,9;11970;33810;2,8
485;4087;8665;20990;41,2;14,5;s;s;16,0;15,2;12,5;s;10,4;27,9;59,8;50,0;2,2;7,6;39,6;8,4;4,9;1,7;2,4;0,8;-12,7;12560;33180;2,6
486;4006;8370;22280;49,4;13,1;s;s;16,6;14,4;s;s;7,1;28,1;63,6;54,7;2,2;6,7;35,4;9,2;5,8;1,9;2,9;1,0;-14,0;12900;34660;2,7
487;4082;8628;21860;45,1;13,2;s;s;14,3;14,4;10,3;s;7,0;29,6;65,1;56,8;1,8;6,5;35,5;6,5;6,0;1,9;3,0;1,1;-13,1;12740;34300;2,7
488;4223;8392;20020;37,9;21,9;s;25,3;22,3;22,0;19,8;19,4;17,0;38,8;56,3;46,3;2,2;7,8;41,6;7,9;6,3;1,7;3,5;1,1;-12,1;10640;32400;3,0
489;4022;8784;23300;54,2;10,0;s;s;9,7;s;s;s;5,2;20,3;70,7;62,8;2,2;5,7;31,1;8,6;4,9;1,8;2,2;0,9;-15,3;13830;37230;2,7
490;4557;8917;22040;46,4;17,4;s;23,4;20,5;19,1;13,1;12,8;10,3;30,4;52,3;41,4;2,9;8,0;46,3;10,3;5,9;1,3;3,3;1,3;-14,8;11330;37620;3,3
491;3508;8076;21090;44,5;15,5;s;17,7;15,2;18,2;12,8;s;7,7;32,0;70,9;61,0;2,6;7,3;29,1;7,5;6,4;2,4;2,9;1,1;-13,9;12350;34040;2,8
492;4271;8132;25780;59,3;13,8;s;s;15,1;15,5;13,9;s;9,3;19,3;49,7;38,2;3,0;8,5;23,6;51,5;1,4;0,5;0,7;0,2;-26,2;11810;61750;5,2
493;4155;8864;21510;42,4;13,3;s;13,1;15,2;15,5;11,3;s;6,9;26,4;64,9;56,4;2,5;6,0;33,3;8,7;5,5;2,0;2,5;1,0;-12,4;12790;33340;2,6
494;3725;8313;20360;42,8;20,4;s;23,9;23,6;19,5;15,5;s;10,9;38,7;65,7;56,4;2,7;6,6;30,2;8,6;8,3;2,7;4,0;1,6;-12,8;11250;32680;2,9
495;4189;8380;21300;49,2;20,5;s;23,3;23,7;22,5;17,1;16,1;11,7;32,2;62,4;47,9;3,3;11,2;35,3;14,1;5,0;1,2;2,8;1,0;-16,8;10380;39610;3,8
496;3753;7688;20320;41,1;18,1;s;23,8;20,0;15,8;15,2;s;6,9;32,9;61,0;55,3;3,2;2,5;38,2;5,2;7,7;2,3;3,8;1,6;-12,1;11740;33230;2,8
497;4741;9875;23720;54,7;10,5;s;s;14,1;12,0;s;s;6,9;19,1;58,6;48,7;3,3;6,6;39,0;14,0;3,4;1,1;1,6;0,7;-15,0;13740;40670;3,0
498;3701;8309;21830;44,1;12,2;s;s;15,8;s;s;s;7,1;27,8;65,3;55,9;2,0;7,4;33,7;8,0;5,4;2,4;2,1;0,9;-12,4;13260;33270;2,5
499;3674;7501;21030;47,9;16,6;s;s;22,4;15,6;11,8;s;11,1;30,3;63,4;55,1;2,8;5,5;37,8;6,3;5,3;1,9;2,4;1,0;-12,8;12060;34550;2,9
500;3653;7635;22830;48,7;11,5;s;s;s;12,4;s;s;6,5;26,4;67,7;58,2;2,4;7,1;32,3;9,4;4,7;1,7;2,1;0,9;-14,1;13350;37910;2,8
501;3348;7894;22170;44,9;18,1;s;26,2;23,6;14,4;12,8;s;12,6;38,0;63,3;55,9;3,6;3,8;30,2;14,1;4,6;1,6;2,1;0,9;-12,2;10910;36490;3,3
502;3567;7791;21900;43,5;13,9;s;s;15,2;15,8;s;s;9,2;26,7;61,7;51,8;2,1;7,8;35,1;11,6;5,0;1,9;2,3;0,8;-13,4;12710;35890;2,8
503;3950;7954;21300;43,5;14,3;s;22,9;14,4;13,0;12,3;s;10,3;28,8;57,9;49,1;2,8;6,0;41,4;8,4;4,8;1,5;2,3;1,0;-12,5;12320;33370;2,7
504;3753;8304;24610;58,6;9,9;s;s;s;s;s;s;5,0;18,6;80,4;74,0;3,1;3,3;24,9;6,7;4,4;1,6;2,0;0,8;-16,4;13950;39280;2,8
505;3914;8667;24250;56,2;9,3;s;s;11,4;s;s;s;5,0;18,6;74,5;67,9;2,8;3,8;29,3;7,1;4,2;1,8;1,7;0,7;-15,1;14040;38850;2,8
