CODGEO;NBMENFISC21;NBPERSMENFISC21;MED21;PIMP21;TP6021;TP60AGE121;TP60AGE221;TP60AGE321;TP60AGE421;TP60AGE521;TP60AGE621;TP60TOL121;TP60TOL221;PACT21;PTSA21;PCHO21;PBEN21;PPEN21;PPAT21;PPSOC21;PPFAM21;PPMINI21;PPLOGT21;PIMPOT21;D121;D921;RD21
561;151576;318317;23320;52,2;11,5;20,3;14,0;12,7;11,5;8,4;8,3;5,4;26,0;64,4;56,0;2,9;5,5;37,1;8,9;4,7;1,6;2,2;0,9;-15,1;13330;38360;2,9
562;68104;148023;21840;45,2;12,5;17,0;14,2;13,5;11,9;9,9;13,0;8,6;28,0;66,4;57,1;2,5;6,8;33,4;8,1;5,1;2,0;2,3;0,8;-13,0;13000;33830;2,6
563;134539;290998;23710;53,8;10,1;16,5;12,4;11,9;10,0;6,9;7,5;5,5;22,6;64,5;55,9;2,6;6,0;37,3;9,6;4,2;1,6;1,8;0,8;-15,6;13820;39370;2,8
573;99604;224235;21310;46,0;18,4;29,0;25,2;23,5;15,8;12,3;12,4;8,7;35,5;67,2;59,9;3,1;4,2;32,4;7,5;6,4;2,0;3,1;1,3;-13,5;11300;36150;3,2
575;38597;86165;22580;49,3;11,6;16,9;14,0;12,8;9,8;9,3;11,6;7,2;25,4;70,4;62,5;2,2;5,7;30,5;8,6;4,6;1,7;2,1;0,8;-14,1;13310;36080;2,7
576;41873;92066;22760;50,7;13,5;22,1;18,4;15,9;11,2;10,3;10,3;7,2;30,5;72,4;64,8;3,0;4,6;30,3;7,1;4,8;1,6;2,3;0,9;-14,6;12580;38420;3,1
577;112753;251571;24480;36,8;16,1;22,8;18,4;18,7;14,7;11,6;13,4;8,5;32,6;47,9;42,6;2,5;2,8;21,4;36,6;3,6;1,1;1,7;0,8;-9,5;11240;48190;4,3
579;149931;323645;23590;51,5;15,8;25,4;20,1;19,4;13,4;10,4;10,1;5,5;30,4;68,0;60,2;2,7;5,1;26,9;15,2;5,1;1,6;2,4;1,1;-15,2;11700;42840;3,7
581;13077;24485;20440;41,6;18,4;25,0;23,2;22,2;21,2;14,8;14,3;14,6;31,7;49,2;39,4;2,4;7,4;48,7;9,4;5,1;1,4;2,9;0,8;-12,4;11060;33450;3,0
582;10094;18916;20720;44,1;18,4;28,8;24,6;24,3;20,3;14,3;10,5;12,6;35,7;52,1;42,8;2,3;7,0;46,2;8,5;6,1;1,5;3,5;1,1;-12,9;11180;34080;3,0
583;52881;105972;21630;47,8;15,6;25,6;20,6;18,2;15,4;11,5;9,4;7,6;32,6;62,5;55,7;2,2;4,6;38,0;6,5;6,9;1,9;3,7;1,3;-13,9;12010;34620;2,9
584;20479;40130;21660;47,4;15,1;23,3;18,0;18,6;16,4;11,4;11,1;9,5;33,1;57,9;48,4;2,3;7,2;42,6;7,7;5,6;1,6;3,0;1,0;-13,8;12150;35100;2,9
591;93778;216800;19550;40,3;24,1;36,5;30,1;26,3;22,9;17,3;15,7;11,3;44,5;65,9;57,7;2,9;5,3;29,6;7,5;9,8;2,9;4,9;2,0;-12,8;10450;33530;3,2
592;67601;153973;20550;42,8;18,8;29,5;23,2;20,8;17,7;13,5;12,3;8,9;38,9;69,5;61,0;2,9;5,6;29,4;6,7;8,0;2,6;3,9;1,5;-13,6;11470;34210;3,0
593;101006;238027;20680;44,4;19,4;31,1;24,6;20,5;17,6;13,8;13,3;7,2;37,0;71,2;64,1;3,0;4,1;28,3;5,5;8,5;2,8;4,0;1,7;-13,5;11360;34780;3,1
594;157676;364923;21820;48,2;15,3;24,9;18,4;17,1;13,8;11,1;11,0;5,8;31,8;71,3;63,9;2,6;4,8;29,5;6,9;6,6;2,3;3,0;1,3;-14,3;12250;35830;2,9
595;510073;1167405;22400;51,9;18,9;29,3;20,5;20,9;18,3;13,6;11,6;6,5;36,1;78,3;69,9;3,0;5,4;22,8;9,0;6,9;2,3;3,2;1,4;-17,0;11070;41300;3,7
596;142514;332533;19620;41,5;23,3;35,6;28,3;24,6;21,2;17,5;15,6;10,0;41,1;70,3;63,0;3,0;4,3;26,9;6,3;9,8;3,0;4,8;2,0;-13,3;10650;33770;3,2
601;92833;222690;22840;53,9;13,7;21,2;16,3;15,8;12,4;9,7;8,9;5,6;30,2;74,0;66,8;2,8;4,4;26,9;8,0;6,0;2,4;2,6;1,0;-14,9;12540;36580;2,9
602;52700;126476;23640;56,6;9,9;16,4;11,7;10,5;9,1;7,2;7,5;5,0;23,9;76,6;70,2;2,6;3,8;26,8;6,1;5,2;2,2;2,2;0,8;-14,7;13880;36400;2,6
603;74787;172069;23160;54,9;13,5;23,5;16,7;14,9;12,1;9,7;9,0;5,4;28,6;74,9;67,8;2,8;4,3;28,1;7,7;5,5;2,1;2,4;1,0;-16,2;12610;39280;3,1
604;112264;275923;23760;58,3;14,7;19,1;18,3;17,3;13,2;10,4;8,8;5,2;29,1;79,9;72,9;3,1;3,9;24,6;7,7;5,5;2,3;2,2;1,0;-17,7;12120;41800;3,4
611;37820;79288;21570;46,0;16,3;24,6;21,1;19,3;16,7;11,1;10,5;7,1;33,3;62,0;53,7;2,2;6,1;34,7;11,2;6,0;2,0;2,8;1,2;-13,9;11720;35040;3,0
612;48654;103637;21290;43,8;15,1;23,2;18,9;17,6;14,6;11,2;10,9;7,5;32,6;63,8;55,5;2,4;5,9;35,7;7,4;6,0;2,1;2,7;1,2;-12,9;12220;33400;2,7
613;38513;80791;21420;46,0;15,4;20,9;19,9;17,9;15,3;12,2;10,8;8,9;31,2;62,9;53,1;2,7;7,1;37,0;8,7;5,3;1,8;2,5;1,0;-13,9;12070;34730;2,9
621;106030;244601;22470;50,5;13,9;22,7;16,8;14,6;12,5;10,3;11,5;6,2;31,6;74,2;65,4;2,4;6,4;28,1;7,2;5,8;2,2;2,6;1,0;-15,3;12540;37480;3,0
622;122395;284757;20830;43,6;17,9;28,7;21,7;18,9;15,8;13,6;13,6;7,2;35,6;72,0;65,0;2,6;4,4;28,4;5,6;7,6;2,6;3,5;1,5;-13,6;11750;34320;2,9
623;67356;151660;20640;44,0;18,5;32,3;23,1;19,7;16,0;13,4;13,2;6,9;34,9;68,1;60,0;2,7;5,4;30,3;8,5;7,6;2,4;3,6;1,6;-14,5;11640;35360;3,0
624;50765;111239;21500;47,3;15,2;23,2;18,6;17,5;14,5;11,0;12,4;8,2;29,9;62,8;53,6;2,4;6,8;35,8;10,9;5,8;2,0;2,7;1,1;-15,3;12340;36790;3,0
625;53372;126205;21010;44,3;16,2;26,5;18,9;18,1;13,8;11,5;12,8;7,7;34,7;71,6;64,1;2,4;5,1;28,1;6,9;7,0;2,6;3,1;1,3;-13,6;12190;34120;2,8
626;64817;150485;20540;44,3;19,8;30,4;24,2;21,8;17,9;13,8;12,2;8,2;39,0;71,5;63,9;2,9;4,7;27,9;5,7;8,6;2,9;3,9;1,8;-13,7;11290;33980;3,0
627;147645;346588;19150;38,6;23,2;33,7;27,0;25,1;21,9;17,6;15,5;8,1;38,8;70,0;63,5;3,2;3,3;28,0;3,6;10,5;3,4;5,0;2,1;-12,1;10860;31250;2,9
631;13362;26648;21210;43,8;17,8;22,3;22,8;22,2;17,0;13,8;14,7;13,3;35,6;58,9;50,0;2,7;6,2;39,3;9,8;5,1;1,6;2,6;0,9;-13,1;11510;34400;3,0
632;162210;333037;23570;55,0;14,7;29,2;16,9;15,9;13,9;9,7;8,3;5,0;31,1;72,5;65,2;2,4;4,9;30,2;8,8;5,3;1,7;2,4;1,2;-16,8;12030;40820;3,4
633;35988;75353;22060;47,7;13,4;17,6;13,2;13,8;12,9;12,0;14,4;9,4;25,9;67,9;57,7;2,8;7,4;32,3;9,0;4,7;1,7;2,2;0,8;-13,9;12690;35420;2,8
634;60582;133461;23550;52,7;10,7;14,5;11,4;9,9;10,3;9,9;12,3;7,0;24,8;71,9;64,5;2,5;4,9;30,7;7,8;4,3;1,7;1,9;0,7;-14,7;13540;37510;2,8
635;25360;54976;21620;44,8;14,9;23,4;17,2;16,3;12,9;13,4;11,9;9,1;33,4;68,3;61,1;3,0;4,2;32,2;7,1;5,6;2,0;2,6;1,0;-13,2;12260;34790;2,8
641;145624;293284;23510;52,6;12,2;17,5;12,4;13,6;13,3;9,8;10,1;6,6;21,7;65,8;55,9;3,1;6,8;33,7;12,8;4,4;1,3;2,2;0,9;-16,7;13040;41690;3,2
642;32341;68313;21870;46,6;14,3;22,8;16,7;16,9;14,4;10,6;13,1;9,8;28,8;61,5;52,0;2,8;6,7;38,8;7,9;5,0;1,6;2,5;0,9;-13,2;12450;35050;2,8
643;140701;301680;23480;52,9;12,7;25,1;14,4;13,4;11,9;9,4;10,4;5,7;28,1;69,5;61,7;2,7;5,1;32,0;9,0;5,2;1,6;2,5;1,1;-15,7;12830;40020;3,1
651;18997;37852;20920;42,5;16,5;25,2;18,6;18,9;17,1;14,2;12,6;9,8;29,9;61,0;50,1;4,6;6,3;37,9;8,2;5,9;1,5;3,2;1,2;-13,0;11810;34110;2,9
652;22273;43590;21570;46,6;15,6;21,0;19,6;19,3;14,7;12,5;13,7;11,1;28,1;59,1;49,5;3,1;6,5;41,9;7,1;5,1;1,4;2,7;1,0;-13,2;12020;34650;2,9
653;63462;129648;21690;46,8;16,0;26,8;20,6;17,7;14,4;12,0;13,5;8,1;34,1;63,4;55,0;2,7;5,7;37,0;7,1;6,4;1,8;3,3;1,3;-13,9;11940;35290;3,0
661;66053;133709;21550;46,4;17,3;26,8;22,6;21,0;18,9;12,5;12,5;10,1;31,8;55,6;46,0;3,5;6,1;43,1;9,8;5,8;1,5;3,1;1,2;-14,3;11510;36290;3,2
662;134900;280018;20290;43,1;23,1;35,8;29,0;26,7;23,4;16,8;15,4;10,5;40,5;61,3;51,1;3,4;6,8;34,3;10,1;8,9;2,3;4,6;2,0;-14,6;10370;35380;3,4
663;28017;57815;20210;40,7;21,0;32,0;26,6;23,0;20,6;16,3;17,4;13,5;36,5;61,5;50,4;3,8;7,3;36,1;8,5;7,2;2,0;3,7;1,5;-13,3;10580;33720;3,2
672;101326;234828;25180;60,2;8,9;14,8;11,2;10,1;7,4;6,7;7,6;5,0;21,5;77,9;71,6;2,3;4,0;27,5;7,4;3,3;1,4;1,4;0,5;-16,1;14390;41020;2,9
673;43947;102049;25530;60,6;7,2;12,3;8,9;8,5;6,6;5,0;6,4;5,0;17,0;76,2;69,2;2,4;4,6;28,9;8,2;3,1;1,4;1,2;0,5;-16,4;15120;41500;2,7
674;54360;127908;25020;58,1;8,1;13,9;9,6;9,5;7,1;5,7;8,0;5,0;20,6;75,1;68,0;2,3;4,8;29,3;8,3;3,2;1,4;1,3;0,5;-15,9;14710;41070;2,8
675;68509;158080;24970;59,5;8,3;12,5;9,8;9,7;7,4;6,1;7,2;5,0;18,9;77,0;69,8;2,6;4,6;26,9;8,9;3,4;1,5;1,4;0,5;-16,2;14560;40570;2,8
678;212904;457669;22200;53,1;20,7;28,5;23,6;25,5;20,1;14,2;10,2;5,7;32,0;76,1;67,3;3,1;5,7;25,7;9,3;6,7;2,1;3,0;1,6;-17,8;10660;42320;4,0
681;29565;69617;28280;65,1;7,0;12,3;7,6;7,5;6,0;6,3;6,1;5,0;18,8;83,1;76,7;2,9;3,5;26,8;6,3;2,5;1,1;1,0;0,4;-18,7;15450;51160;3,3
682;91003;199903;24370;57,3;11,5;19,2;15,8;13,5;9,5;8,3;7,2;5,0;24,0;74,2;66,5;2,6;5,1;29,4;8,8;4,1;1,5;1,8;0,8;-16,5;13220;41810;3,2
684;151465;343580;23730;55,3;17,8;24,9;21,7;22,0;16,7;12,1;9,8;6,3;34,1;80,2;73,3;3,5;3,4;26,4;6,8;5,2;1,8;2,2;1,2;-18,6;11280;49810;4,4
686;55385;125361;24500;57,3;9,7;16,0;12,9;11,2;8,6;7,0;6,7;5,0;23,2;74,8;68,1;2,8;3,9;29,9;7,1;3,9;1,6;1,6;0,7;-15,7;13960;40900;2,9
691;683376;1520543;24510;59,0;15,4;22,6;16,4;17,6;15,2;11,1;9,4;5,0;27,8;79,9;72,0;3,1;4,8;22,9;10,9;5,2;1,9;2,2;1,1;-18,9;11900;45700;3,8
692;107305;251057;24330;56,0;11,1;15,9;12,3;12,8;10,4;8,4;8,4;5,0;25,1;76,3;68,7;2,7;4,9;26,0;9,6;4,5;2,0;1,7;0,8;-16,4;13450;41300;3,1
701;47918;104727;21460;45,8;14,4;20,4;17,8;16,4;13,2;11,3;11,6;8,3;31,7;67,5;60,4;2,9;4,2;33,7;6,4;5,6;2,0;2,6;1,0;-13,2;12460;34410;2,8
702;57685;124676;22250;48,6;12,9;19,2;15,6;14,2;11,8;10,0;11,1;6,9;28,4;68,2;60,1;2,4;5,7;33,0;6,9;5,6;2,0;2,6;1,0;-13,7;12900;35350;2,7
711;58341;119788;21380;45,9;14,9;22,7;17,9;18,6;14,1;11,4;11,2;7,4;29,7;62,4;54,8;2,7;4,9;38,5;6,4;6,1;1,9;3,0;1,2;-13,4;12380;34480;2,8
712;69273;148852;22790;52,5;12,4;19,1;15,3;14,4;10,7;9,3;9,8;5,7;27,2;70,2;62,2;2,5;5,5;31,8;8,0;5,3;1,9;2,4;1,0;-15,3;13040;37620;2,9
713;40051;82647;21580;43,9;12,8;17,9;14,5;14,5;12,6;10,6;12,0;8,2;26,8;60,7;51,9;2,1;6,7;38,8;8,7;4,9;1,7;2,3;0,9;-13,1;12970;34570;2,7
714;30498;65501;21990;47,6;12,3;16,6;14,1;12,8;11,0;10,0;13,3;9,0;25,1;64,5;56,6;2,4;5,5;36,8;7,2;4,6;1,8;2,1;0,7;-13,1;13090;34190;2,6
715;50747;108562;22930;52,6;13,8;20,5;17,2;16,6;13,5;9,9;8,8;6,0;28,7;68,4;58,8;2,7;6,9;33,2;8,9;5,0;1,9;2,1;1,0;-15,5;12540;39060;3,1
721;64228;145147;22020;47,3;11,2;15,1;13,3;11,8;10,6;9,3;9,6;5,9;27,3;69,0;61,8;2,5;4,7;32,4;6,7;5,1;2,2;2,0;0,9;-13,2;13410;33620;2,5
722;65434;145947;22090;47,7;11,2;14,2;12,6;13,4;10,9;8,6;8,9;6,5;27,2;68,0;60,2;2,5;5,3;33,1;7,2;4,9;2,1;2,0;0,8;-13,2;13400;33590;2,5
723;118503;257221;22480;51,7;16,0;29,4;20,8;18,5;14,3;10,0;7,5;5,0;35,6;69,7;63,0;2,5;4,2;31,9;7,1;6,5;2,3;2,8;1,4;-15,2;11720;37030;3,2
731;50859;108493;23270;56,3;12,8;16,5;14,4;15,6;12,5;9,9;9,5;8,1;21,5;72,6;62,6;4,0;6,0;28,0;11,7;3,6;1,5;1,4;0,7;-15,9;12710;38100;3,0
732;126433;276778;24860;58,6;10,5;16,9;12,0;11,9;10,2;7,7;7,4;5,0;22,0;73,3;65,2;2,8;5,3;28,6;10,6;4,1;1,6;1,7;0,8;-16,6;13650;42130;3,1
733;19264;40294;23210;56,0;11,2;13,8;14,4;13,3;10,4;8,1;10,1;6,8;21,9;68,8;60,5;3,2;5,1;33,3;9,3;3,4;1,5;1,3;0,6;-14,8;13330;37070;2,8
741;128815;286405;27410;63,1;7,9;12,3;8,2;8,6;7,6;6,6;6,6;5,0;16,1;80,8;72,7;3,1;5,0;23,1;11,0;2,6;1,1;1,0;0,5;-17,5;14930;54010;3,6
742;83143;187636;26380;59,3;9,7;12,3;9,9;10,5;9,2;8,6;9,0;5,4;18,1;81,8;73,6;3,4;4,8;21,7;10,1;2,6;1,2;1,0;0,4;-16,2;14000;51580;3,7
743;75092;167954;32330;47,6;11,9;15,5;11,4;12,2;11,6;11,9;10,5;5,0;23,7;88,6;82,2;3,4;3,0;17,6;6,5;2,0;0,8;0,8;0,4;-14,7;12770;74370;5,8
744;65909;147362;29270;58,5;9,5;11,7;9,0;9,7;9,3;9,4;9,7;5,1;18,9;84,9;77,6;3,4;3,9;21,1;9,0;2,1;0,9;0,8;0,4;-17,1;14090;61240;4,3
751;1007247;1958437;29730;68,8;15,6;18,3;11,9;16,2;17,7;16,6;12,3;5,6;21,2;86,9;75,2;3,0;8,7;18,9;20,0;2,7;0,7;1,3;0,7;-28,5;11240;71610;6,4
761;102822;227694;21740;47,3;13,7;20,1;16,5;14,9;13,2;10,7;10,8;6,9;28,3;67,3;59,3;2,5;5,5;33,3;7,2;6,1;2,1;2,9;1,1;-13,9;12690;35120;2,8
762;168087;374000;22350;50,8;15,4;26,3;19,6;16,9;13,9;10,6;9,2;5,0;31,2;71,9;64,8;2,7;4,4;29,9;6,2;7,0;2,3;3,3;1,4;-15,0;12110;37470;3,1
763;272057;592703;22610;52,0;16,0;26,4;18,7;18,4;15,2;10,9;8,7;5,0;31,2;73,6;66,0;2,6;5,0;28,9;6,7;6,6;2,2;3,0;1,4;-15,8;11860;38810;3,3
771;131065;333763;24440;61,5;11,9;17,2;13,4;13,0;10,4;9,6;8,5;5,0;26,6;83,3;76,8;3,0;3,5;21,0;6,8;5,2;2,4;2,0;0,8;-16,3;13020;39040;3,0
772;108195;273479;23890;60,6;14,1;20,3;16,1;16,5;13,0;9,6;7,3;5,0;29,2;82,7;76,7;3,0;3,0;22,2;5,5;6,0;2,7;2,2;1,1;-16,4;12330;38930;3,2
773;72669;181767;23240;56,0;13,4;19,9;15,9;15,7;12,3;9,2;8,6;6,0;31,1;77,0;69,5;2,9;4,6;25,5;7,0;5,7;2,5;2,3;0,9;-15,2;12620;37310;3,0
774;66860;154329;25910;63,6;10,3;19,4;12,9;13,1;9,1;6,9;6,3;5,0;24,1;76,0;67,7;2,8;5,5;28,8;10,8;3,7;1,5;1,5;0,7;-19,3;13680;46030;3,4
775;178807;449009;25530;66,2;12,1;16,6;13,5;13,1;11,4;9,6;8,3;5,0;24,4;86,7;80,1;3,1;3,5;20,3;6,5;4,7;2,1;1,8;0,8;-18,2;12940;42510;3,3
781;104134;271345;23060;58,2;16,5;20,9;18,7;19,6;16,2;11,9;10,1;5,6;33,0;80,0;73,4;3,3;3,3;24,3;6,0;6,2;2,8;2,3;1,1;-16,5;11670;38940;3,3
782;94044;233145;29810;74,1;6,7;15,3;8,5;7,5;5,8;5,0;5,0;5,0;18,7;84,2;78,1;2,4;3,7;25,4;9,3;2,8;1,4;0,9;0,5;-21,7;15960;51110;3,2
783;217338;534964;29920;71,9;9,6;15,2;11,4;10,8;8,8;7,4;5,6;5,0;20,7;90,1;83,2;2,8;4,1;21,0;10,8;2,9;1,3;1,1;0,5;-24,8;14040;58820;4,2
784;171874;414987;28930;71,5;9,8;16,0;11,3;10,9;9,3;7,1;5,5;5,0;18,5;87,7;81,5;2,6;3,6;22,5;9,8;3,1;1,4;1,1;0,6;-23,1;13950;54840;3,9
791;47489;108373;21180;41,7;13,8;18,5;16,6;14,6;13,0;10,0;13,7;7,5;34,0;68,0;59,2;2,5;6,3;31,0;8,0;5,7;2,3;2,4;1,0;-12,7;12570;32680;2,6
792;90535;196701;23320;53,4;11,3;19,3;13,3;10,9;10,2;9,1;11,1;5,6;26,2;72,9;65,7;2,2;5,0;30,8;6,7;5,0;1,7;2,3;1,0;-15,4;13390;37930;2,8
793;29200;63722;21250;42,1;13,7;17,0;14,8;13,8;12,5;11,5;15,8;9,1;28,9;66,8;57,5;2,5;6,8;32,6;7,9;5,5;2,0;2,5;1,0;-12,8;12640;33270;2,6
801;54478;117345;21020;44,5;15,9;26,4;20,4;18,3;14,8;11,8;11,3;8,3;32,6;64,0;55,1;2,6;6,3;35,2;8,3;6,3;1,9;3,3;1,1;-13,8;12050;34300;2,8
802;124545;271758;22000;50,0;17,1;31,5;20,4;18,7;15,8;11,5;10,0;6,1;34,0;73,1;64,4;2,6;6,1;28,0;7,8;6,9;2,1;3,4;1,4;-15,8;11540;37940;3,3
803;19704;45978;22070;49,3;13,3;21,5;16,4;13,7;12,2;10,0;8,9;6,7;29,2;74,0;65,1;2,9;6,0;26,6;7,8;6,1;2,3;2,8;1,0;-14,5;12810;35390;2,8
804;39900;90285;20920;45,0;16,3;23,9;20,0;17,7;16,7;11,8;10,7;8,4;34,9;68,4;59,5;3,2;5,7;30,7;7,6;6,8;2,3;3,3;1,2;-13,5;11980;33840;2,8
811;87364;185402;21960;46,2;15,7;26,6;19,3;17,0;15,1;11,7;13,1;8,5;32,3;64,3;54,9;2,9;6,5;34,8;9,1;6,0;1,9;2,9;1,2;-14,2;11960;36560;3,1
812;87934;193156;21510;44,4;15,8;24,1;18,0;17,4;14,8;13,0;13,6;8,9;33,8;66,2;57,4;3,0;5,8;33,3;8,1;6,1;2,0;2,9;1,2;-13,7;12050;35580;3,0
821;33369;75247;20490;41,5;19,3;25,0;23,3;21,9;18,7;14,6;17,2;12,1;35,7;63,7;53,7;3,3;6,7;33,8;8,5;6,9;2,4;3,2;1,3;-12,9;11230;34410;3,1
822;80319;182519;21950;47,5;15,6;22,3;17,2;16,9;14,8;12,5;14,3;8,4;31,6;70,6;61,7;3,2;5,7;29,5;8,0;6,3;2,2;2,9;1,2;-14,4;12040;35860;3,0
831;148330;307689;23050;53,6;16,2;21,7;19,3;19,6;16,9;13,3;11,1;9,1;28,3;61,1;50,7;3,3;7,1;37,6;14,7;4,3;1,4;2,1;0,8;-17,7;11650;41320;3,5
832;274127;559866;23220;53,4;15,7;22,7;19,0;18,3;15,5;13,0;11,0;6,5;28,1;64,4;54,9;2,9;6,6;35,8;11,1;5,6;1,5;2,9;1,2;-16,9;11900;40670;3,4
833;81269;183892;22960;50,4;14,5;23,2;16,9;15,6;13,8;11,9;12,5;8,7;29,5;68,4;59,1;3,3;6,0;32,6;9,1;5,0;1,9;2,2;0,9;-15,1;12140;37750;3,1
841;56817;124856;22260;49,3;17,1;22,4;19,7;19,3;16,1;15,1;14,0;8,8;30,9;66,5;56,1;3,6;6,8;31,6;12,8;5,1;1,8;2,3;1,0;-16,0;11440;39860;3,5
842;93601;206411;20570;45,7;23,1;29,5;27,0;27,9;22,4;18,4;14,2;8,5;39,3;69,0;60,0;3,8;5,2;28,9;8,4;8,4;2,6;3,9;1,9;-14,7;10400;36230;3,5
843;97741;222531;21590;47,2;18,5;25,4;20,4;21,5;17,4;16,4;14,1;9,3;33,1;67,6;56,9;3,5;7,2;30,6;10,9;6,1;2,1;2,7;1,3;-15,2;11280;37450;3,3
851;61603;138017;21730;44,8;11,3;14,5;12,2;11,8;10,9;9,4;12,3;7,3;26,2;66,8;58,0;2,7;6,1;34,2;6,9;5,0;2,1;2,1;0,8;-12,9;13410;33520;2,5
852;127757;302010;22910;50,0;8,2;12,2;8,5;8,0;7,8;6,5;9,2;5,0;22,2;75,9;69,0;2,4;4,5;25,3;8,1;4,6;2,2;1,7;0,7;-13,9;14560;35050;2,4
853;129361;268049;23240;53,1;9,0;11,0;9,7;10,5;10,3;6,7;8,4;6,0;18,6;56,8;48,6;2,8;5,4;44,0;10,8;3,4;1,3;1,5;0,6;-15,0;14260;37580;2,6
861;48925;104165;21280;46,0;15,7;26,2;20,4;17,6;15,3;10,2;12,8;7,9;35,8;64,5;56,4;2,7;5,4;35,5;7,4;6,1;2,1;2,8;1,2;-13,5;11960;34050;2,8
862;29948;61418;21030;41,0;16,3;20,7;16,4;16,8;16,0;14,3;17,6;12,2;31,1;60,4;50,8;2,2;7,4;39,1;8,1;5,1;1,7;2,5;0,9;-12,7;11960;33750;2,8
863;110731;238721;23060;52,2;13,8;30,2;16,1;14,3;11,7;8,5;9,0;5,0;32,3;73,1;65,6;2,5;5,0;29,3;7,5;5,5;1,9;2,4;1,2;-15,4;12350;38010;3,1
871;18129;36219;20520;40,1;17,8;19,1;20,4;18,0;18,6;15,7;17,2;13,6;34,4;57,4;49,0;2,2;6,2;41,8;7,4;5,6;1,6;3,1;0,9;-12,2;11360;32610;2,9
872;133870;272885;22480;50,8;16,1;30,8;20,1;18,0;14,7;10,3;10,9;6,3;35,6;67,4;60,1;2,3;5,0;34,5;7,0;6,2;1,8;3,1;1,3;-15,1;11810;37240;3,2
873;17833;36361;21530;44,7;15,0;23,6;15,6;16,2;16,4;12,6;12,6;10,3;32,1;62,0;54,7;2,3;5,0;38,9;6,9;5,2;1,6;2,7;0,9;-13,0;12110;33870;2,8
881;86305;181808;21670;46,8;15,3;24,8;18,6;17,9;14,7;11,1;9,9;6,7;33,1;67,0;59,6;2,7;4,7;33,1;8,2;5,9;1,9;2,8;1,2;-14,2;12090;35600;2,9
882;32238;68310;21900;47,6;14,3;20,6;18,1;16,1;13,1;11,6;11,2;8,1;32,0;66,6;58,2;2,4;6,0;34,4;7,5;5,3;1,8;2,5;1,0;-13,8;12430;34920;2,8
883;47862;99562;21160;44,5;16,1;25,3;21,1;18,9;16,0;11,9;10,0;7,9;34,2;64,3;56,3;3,2;4,8;35,6;7,5;6,0;1,9;2,9;1,2;-13,4;11930;34510;2,9
891;74480;157214;22080;50,6;14,4;20,0;17,2;17,2;15,3;10,6;9,4;7,5;30,9;65,8;57,1;2,5;6,2;34,8;8,4;5,7;1,9;2,8;1,0;-14,7;12430;36140;2,9
892;19115;38276;21430;46,3;15,6;21,4;20,5;17,7;17,2;12,4;10,3;9,2;31,9;60,0;50,5;2,3;7,2;39,2;8,6;5,9;1,7;3,1;1,1;-13,7;12030;35440;2,9
893;57747;128298;21910;50,9;15,3;20,8;19,9;18,4;14,9;10,5;8,5;7,4;33,5;68,2;60,4;2,9;4,9;32,9;7,3;6,1;2,3;2,7;1,1;-14,5;11980;35660;3,0
901;60507;131939;22920;53,3;16,3;25,6;19,7;19,3;15,2;11,3;10,1;5,9;34,0;75,4;68,2;3,4;3,8;28,5;6,3;5,7;1,9;2,6;1,2;-15,9;11820;40070;3,4
911;53725;132327;25920;66,1;9,0;14,3;10,8;10,5;8,3;6,2;5,2;5,0;23,8;80,7;74,4;2,6;3,7;25,3;7,5;4,0;1,9;1,5;0,6;-17,5;14360;41530;2,9
912;208502;529859;23070;60,1;17,4;23,1;20,5;20,8;16,3;11,9;7,9;5,8;31,7;82,2;75,8;3,2;3,2;22,9;6,0;6,2;2,7;2,3;1,2;-17,3;11350;40050;3,5
913;258625;635837;26540;68,1;12,0;17,9;14,3;14,1;10,8;8,3;6,3;5,0;25,0;85,8;79,9;2,7;3,2;22,6;7,3;4,1;1,8;1,5;0,8;-19,8;12930;46170;3,6
921;171143;384918;29120;70,8;11,0;16,7;11,2;12,2;10,3;9,7;7,5;5,0;19,1;90,3;83,2;2,7;4,4;20,9;8,7;3,3;1,2;1,4;0,7;-23,2;13340;55100;4,1
922;383754;877050;28680;68,5;14,1;16,7;12,3;15,0;14,8;14,0;12,5;5,0;22,1;93,1;84,4;3,1;5,6;16,5;13,5;3,1;1,1;1,3;0,7;-26,2;12010;63720;5,3
923;140972;305753;33490;75,0;9,1;15,7;8,0;9,3;8,7;8,8;7,2;5,0;15,5;93,1;84,7;2,8;5,6;19,0;13,4;1,9;0,7;0,8;0,4;-27,4;14430;69030;4,8
931;169203;414980;19340;50,8;27,7;27,6;26,5;31,3;29,5;24,5;20,1;11,6;36,4;85,2;75,8;5,1;4,3;16,5;5,5;9,1;3,0;4,2;1,9;-16,3;9350;38210;4,1
932;279937;739252;20370;52,9;24,4;28,0;26,5;28,6;24,3;18,9;14,9;11,1;37,3;81,2;74,4;3,7;3,1;20,3;5,7;8,6;3,4;3,5;1,7;-15,8;9860;36830;3,7
933;154825;409354;16560;40,9;36,2;35,4;34,5;41,1;38,4;31,7;27,0;17,3;42,9;81,9;74,1;5,0;2,8;15,1;3,2;13,2;4,3;5,9;3,0;-13,4;8260;31610;3,8
941;124186;306477;23710;61,1;16,6;23,0;17,6;18,9;16,3;13,5;11,1;5,8;27,5;83,7;76,5;3,2;4,0;21,9;6,8;5,9;2,3;2,4;1,2;-18,3;11470;42250;3,7
