CODGEO;NBMENFISC21;NBPERSMENFISC21;MED21;PIMP21;TP6021;TP60AGE121;TP60AGE221;TP60AGE321;TP60AGE421;TP60AGE521;TP60AGE621;TP60TOL121;TP60TOL221;PACT21;PTSA21;PCHO21;PBEN21;PPEN21;PPAT21;PPSOC21;PPFAM21;PPMINI21;PPLOGT21;PIMPOT21;D121;D921;RD21
5318;108343;233158;24280;55,8;9,8;17,1;12,2;11,7;10,0;6,5;6,5;5,0;22,3;64,3;55,6;2,6;6,1;37,7;10,1;4,1;1,5;1,8;0,8;-16,2;13930;40770;2,9
5319;39619;96706;22970;49,5;7,9;11,3;7,4;8,2;7,3;6,2;10,4;5,0;19,4;77,3;69,5;2,5;5,3;22,6;9,4;4,8;2,4;1,7;0,7;-14,1;14650;35290;2,4
7501;60437;127088;22070;48,2;15,9;22,8;17,4;17,6;15,9;12,7;14,1;8,1;31,5;67,8;59,2;2,8;5,8;32,1;8,9;6,0;2,0;2,8;1,2;-14,8;11960;37020;3,1
7502;111751;234669;21910;47,4;15,4;25,2;18,9;16,7;14,2;11,6;12,8;7,8;32,9;66,7;57,9;2,9;5,9;33,8;7,4;6,2;1,8;3,1;1,3;-14,1;12020;35940;3,0
7503;172714;351925;23730;53,7;11,7;16,9;12,1;13,0;12,7;9,5;9,5;6,4;21,3;66,4;56,3;3,2;6,9;33,3;13,1;4,1;1,2;2,1;0,8;-16,9;13200;41780;3,2
7504;54596;113301;21090;44,3;18,0;24,6;21,7;21,1;18,6;14,0;15,0;11,6;33,3;57,9;48,6;2,9;6,4;40,7;8,9;6,1;1,8;3,1;1,2;-13,6;11330;35220;3,1
7505;521895;1137269;24580;58,0;12,6;23,0;13,5;13,0;11,7;9,5;9,0;5,0;24,1;79,4;70,1;3,2;6,1;24,9;8,6;4,9;1,6;2,3;1,0;-17,8;12770;42760;3,3
7506;51288;116210;21070;41,2;13,9;18,1;16,2;14,7;13,2;10,2;14,9;7,9;32,4;67,8;58,7;2,5;6,6;31,1;8,0;5,7;2,3;2,4;1,0;-12,6;12540;32760;2,6
7507;63114;130832;22250;49,1;13,6;21,1;16,7;14,7;12,1;10,9;12,3;7,5;28,2;65,7;57,5;2,6;5,6;35,3;8,5;5,1;1,7;2,4;1,0;-14,6;12690;36780;2,9
7508;39859;85253;21590;47,8;15,6;27,6;20,2;17,3;15,2;10,0;11,8;7,1;36,6;64,9;57,5;2,7;4,7;35,5;7,2;6,1;2,1;2,8;1,2;-13,7;11920;34550;2,9
7509;60801;127797;22320;48,2;13,7;19,7;15,8;14,8;12,3;10,8;13,9;8,5;27,5;67,9;55,3;2,7;9,9;32,8;9,6;5,2;1,6;2,6;1,0;-15,5;12650;38260;3,0
7510;79057;170368;22610;49,3;12,1;18,8;14,6;12,9;12,2;9,3;10,6;7,1;23,7;64,7;55,6;3,3;5,8;35,6;8,9;4,8;1,6;2,3;0,9;-14,0;13120;36610;2,8
7511;57716;112565;20610;42,1;19,2;24,9;22,6;21,4;19,4;15,4;18,4;14,2;34,7;57,1;47,7;2,2;7,2;41,2;8,2;6,2;1,6;3,5;1,1;-12,7;11120;33350;3,0
7512;121592;257531;23940;55,3;11,1;19,6;13,4;12,0;11,4;8,1;7,5;5,2;22,8;67,0;57,9;3,0;6,1;34,5;10,5;4,6;1,5;2,2;0,9;-16,6;13420;41240;3,1
7513;80490;170312;24350;57,0;9,5;13,9;11,1;10,6;9,9;7,5;7,8;5,6;18,3;64,9;55,9;3,0;6,0;37,9;10,4;3,6;1,3;1,7;0,6;-16,8;14050;40700;2,9
7514;54791;123052;21880;46,1;14,0;19,6;14,7;15,4;12,9;11,2;15,5;8,9;26,3;70,2;61,5;3,3;5,4;29,9;7,9;5,7;2,0;2,7;1,0;-13,7;12520;35260;2,8
7515;33074;72443;22150;49,2;13,4;18,8;15,1;14,6;13,2;10,9;12,1;8,9;25,6;66,2;57,2;3,5;5,5;35,1;7,7;5,0;1,8;2,4;0,8;-14,0;12680;35110;2,8
7516;68191;153057;21810;46,6;15,4;22,3;17,0;16,5;15,1;12,3;13,7;9,4;29,0;70,3;61,1;3,2;6,0;29,6;8,6;5,8;2,0;2,8;1,0;-14,3;11960;35980;3,0
